ID Khách hàng,Họ và tên,Tuổi,Số điện thoại,Quận,Phường,Địa chỉ chi tiết,Email,Ngày sinh,Lịch sử mua hàng,Tần suất mua hàng,Tổng doanh thu,Tổng lợi nhuận,Đánh giá,Số lượt đánh giá,Tham gia KM
2679,Hồ Minh Văn,18,0969514615,Huyện Nhà Bè,Xã Phước Kiển,37 Vạn Phát Hưng,ho_minh_van_19122006@gmail.com,2006-12-19,"Tretinoin, Atorvastatin, Atenolol, Ramipril",2,2647838.8,1984185,4.0,3,3
2680,Hoàng Vĩ Thị,36,0984156637,Quận 7,Tân Quy,88 Đào Sư Tích,hoang_vi_thi_11011988@gmail.com,1988-01-11,"Venlafaxine, Thuốc ho, Vitamin D",12,999079.91,719319,4.5,1,1
2681,Nguyễn Tâm An,44,0996379155,Huyện Nhà Bè,Xã Phước Lộc,34 Lê Văn Lương,nguyen_tam_an_08041980@gmail.com,1980-04-08,"Methadone, Citalopram",4,721959.23,547280,3.5,1,1
2682,Bùi Khánh An,59,0936941370,Quận 7,Phú Thuận,48 Bùi Bằng Đoàn,bui_khanh_an_01041965@gmail.com,1965-04-01,"Fexofenadine, Esomeprazole, Trazodone, Rivastigmine",12,1787265.93,1360798,3.7,2,2
2683,Phạm Như Đức,31,0916150532,Quận 7,Tân Hưng,23 Đường U,pham_nhu_duc_30051993@gmail.com,1993-05-30,"Finasteride, Meloxicam, Clarithromycin, Acyclovir",12,938899.75,668075,4.4,1,1
2684,Hồ Khánh Ngọc,76,0989392976,Huyện Nhà Bè,Xã Phú Xuân,91 Dương Cát Lợi,ho_khanh_ngoc_25021948@gmail.com,1948-02-25,"Doxycycline, Nitroglycerin, Paracetamol",7,1862119.83,1445864,3.1,1,1
2685,Trần Mai Ngọc,25,0917107718,Huyện Nhà Bè,Xã Hiệp Phước,46 Long Thới - Nhơn Đức,tran_mai_ngoc_20061999@gmail.com,1999-06-20,"Sodium chloride, Simvastatin, Methylphenidate",1,449074.12,332549,3.6,1,0
2686,Phạm Mai Hải,52,0997708564,Quận 7,Tân Phong,15 Huỳnh Tấn Phát,pham_mai_hai_01041972@gmail.com,1972-04-01,"Ziprasidone, Cetirizine, Azithromycin, Vitamin D",2,464260.15,353663,4.0,1,0
2687,Ngô Hải Thị,70,0909276778,Quận 7,Bình Thuận,84 Đặng Đại Độ,ngo_hai_thi_05021954@gmail.com,1954-02-05,"Fentanyl, Amphetamine",9,1003261.35,766358,4.8,1,0
2688,Ngô Quang Thị,29,0944666864,Quận 7,Tân Quy,25 Bắc Nam,ngo_quang_thi_20071995@gmail.com,1995-07-20,Citalopram,8,4085613.08,2791950,4.1,5,5
2689,Ngô Đức Quang,46,0981159281,Quận 7,Tân Hưng,37 Đường U,ngo_duc_quang_25091978@gmail.com,1978-09-25,"Bacitracin, Azithromycin, Amphetamine, Fexofenadine",9,1445377.29,921227,3.9,1,1
2690,Nguyễn Đức Đức,68,0932944057,Huyện Nhà Bè,Xã Phước Kiển,36 Chánh Hưng,nguyen_duc_duc_24031956@gmail.com,1956-03-24,Metronidazole,4,980896.3,667308,4.3,1,0
2691,Lê Khánh Hải,43,0924802786,Quận 7,Tân Quy,23 Bến Nghé,le_khanh_hai_24081981@gmail.com,1981-08-24,"Citalopram, Ranitidine, Neomycin, Sodium chloride",8,2528306.41,1537644,4.8,3,3
2692,Đỗ Minh Như,77,0951086505,Quận 7,Tân Phong,64 Phan Văn Chương,do_minh_nhu_07011948@gmail.com,1948-01-07,"Metronidazole, Benzoyl peroxide",10,3105692.0,2299756,4.7,2,2
2693,Hồ Thị Mai,34,0926392237,Huyện Nhà Bè,Xã Phú Xuân,63 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,ho_thi_mai_13031990@gmail.com,1990-03-13,"Tretinoin, Enalapril",12,2505177.96,1814055,4.5,3,3
2694,Phạm Bảo Quang,50,0938115596,Huyện Nhà Bè,Xã Phước Lộc,17 Dương Cát Lợi,pham_bao_quang_27111974@gmail.com,1974-11-27,"Olanzapine, Atenolol, Tretinoin",10,383762.7,279158,4.3,1,0
2695,Nguyễn Đức Đức,42,0952385890,Quận 7,Tân Phong,88 Đào Trí,nguyen_duc_duc_10021982@gmail.com,1982-02-10,"Propranolol, Levothyroxine, Levothyroxine, Methadone",11,1661151.02,1087345,3.9,2,2
2696,Hồ Thị Như,69,0991074495,Huyện Nhà Bè,Xã Phước Lộc,76 Vạn Phát Hưng,ho_thi_nhu_17061955@gmail.com,1955-06-17,"Rifampin, Telmisartan, Cảm cúm, Methylphenidate",7,1865280.82,1276650,3.4,1,1
2697,Trần Bích Thị,42,0916197477,Huyện Nhà Bè,Xã Phú Xuân,97 Huỳnh Tấn Phát,tran_bich_thi_15081982@gmail.com,1982-08-15,"Fentanyl, Fluconazole, Hydrochlorothiazide, Vitamin D",4,3724900.86,2853409,4.1,5,5
2698,Bùi An An,70,0945919591,Quận 7,Tân Phong,18 Bertrand Russell,bui_an_an_14031954@gmail.com,1954-03-14,"Ciprofloxacin, Celecoxib, Sodium chloride, Prednisone",10,2578780.56,2027571,4.5,2,2
2699,Ngô Hải Hải,60,0952363921,Quận 7,Tân Phú,72 Hà Huy Tập,ngo_hai_hai_19051964@gmail.com,1964-05-19,"Quetiapine, Ketorolac",2,3614698.6,2486775,4.3,4,4
2700,Hồ Ngọc An,76,0919480486,Huyện Nhà Bè,Xã Long Thới,23 Nội Bộ Khu Tái Định Cư Phước Kiến Giai Đoạn I,ho_ngoc_an_10041948@gmail.com,1948-04-10,"Atenolol, Citalopram, Cảm cúm, Prednisolone",7,3756894.69,2508396,4.1,2,2
2701,Lê An Hải,41,0985049479,Huyện Nhà Bè,Xã Hiệp Phước,91 Phan Văn Bảy,le_an_hai_07101983@gmail.com,1983-10-07,Celecoxib,11,4315593.0,2636511,3.6,5,5
2702,Lê Tâm Như,67,0926597746,Quận 7,Phú Mỹ,31 Nguyễn Tri Phương,le_tam_nhu_08071957@gmail.com,1957-07-08,Neomycin,7,4000743.34,2838626,4.8,2,2
2703,Bùi Bảo Hải,19,0912252647,Quận 7,Tân Phong,38 Gò Ô Môi,bui_bao_hai_12092005@gmail.com,2005-09-12,"Ibuprofen, Gabapentin",11,3469269.31,2717763,3.5,5,5
2704,Hồ Thành An,35,0962311538,Quận 7,Tân Phong,27 Đặng Đại Độ,ho_thanh_an_03051989@gmail.com,1989-05-03,"Neomycin, Vitamin D, Diclofenac, Amoxicillin",8,810542.21,632847,4.0,1,1
2705,Trần Bích Đức,60,0937731149,Quận 7,Tân Hưng,99 Phạm Văn Nghị,tran_bich_duc_01091964@gmail.com,1964-09-01,"Olanzapine, Levofloxacin, Nystatin, Pregabalin",11,2005195.15,1316072,3.2,2,2
2706,Lê Minh Lan,35,0921321068,Huyện Nhà Bè,Xã Phước Kiển,37 Khu Trung Tâm Huyện,le_minh_lan_11091989@gmail.com,1989-09-11,"Amoxicillin, Lansoprazole, Olanzapine, Amlodipine",2,3323607.2,2439050,4.7,4,4
2707,Vũ Tú Văn,36,0979190651,Huyện Nhà Bè,Xã Hiệp Phước,70 Chánh Hưng,vu_tu_van_20011988@gmail.com,1988-01-20,"Esomeprazole, Methadone",3,1540136.74,1064534,4.9,2,2
2708,Lê Minh Thị,53,0961043790,Quận 7,Tân Thuận Tây,46 Đường D4,le_minh_thi_05051971@gmail.com,1971-05-05,"Citalopram, Atenolol, Olanzapine",3,3101632.39,2439072,3.9,4,4
2709,Nguyễn Bích Hải,25,0904114232,Huyện Nhà Bè,Xã Phú Xuân,57 Vạn Phát Hưng,nguyen_bich_hai_05101999@gmail.com,1999-10-05,"Duloxetine, Rivastigmine, Benzoyl peroxide, Nystatin",9,3083039.38,1917836,4.1,3,3
2710,Bùi Minh Mai,67,0973707547,Huyện Nhà Bè,Xã Nhơn Đức,15 Đào Tông Nguyên,bui_minh_mai_05121957@gmail.com,1957-12-05,"Memantine, Tretinoin",2,3471430.51,2378577,3.9,2,2
2711,Hồ Vĩ Lan,72,0944807916,Quận 7,Tân Phú,20 Đường D232,ho_vi_lan_25091952@gmail.com,1952-09-25,Losartan,4,3089368.27,2147378,4.3,2,2
2712,Bùi Văn Thị,20,0949703211,Huyện Nhà Bè,Xã Phước Lộc,73 Chánh Hưng Nối Dài,bui_van_thi_03092004@gmail.com,2004-09-03,Ciprofloxacin,1,236514.88,172841,4.5,1,0
2713,Đỗ Tú An,75,0942177329,Huyện Nhà Bè,Xã Phước Kiển,99 Liên Ấp 2-3,do_tu_an_07111949@gmail.com,1949-11-07,"Warfarin, Methadone, Aspirin",11,4541693.96,2903193,3.2,2,2
2714,Trần Tú Thị,42,0946764441,Quận 7,Tân Quy,74 Khu Mỹ Kim,tran_tu_thi_21041982@gmail.com,1982-04-21,"Hydrocodone, Acetaminophen",10,3817795.75,2451163,3.1,4,4
2715,Đỗ Ngọc Như,30,0961881807,Quận 7,Tân Phú,44 Đặng Đức Thuật,do_ngoc_nhu_02121994@gmail.com,1994-12-02,"Carvedilol, Cetirizine, Cảm cúm",1,1155896.79,758036,3.2,1,1
2716,Lê Đức Thị,66,0917936676,Huyện Nhà Bè,Xã Nhơn Đức,10 Phú Xuân,le_duc_thi_07051958@gmail.com,1958-05-07,"Omeprazole, Levofloxacin",12,2225178.91,1573922,4.1,1,1
2717,Ngô Quang Đức,21,0938241224,Huyện Nhà Bè,Xã Phú Xuân,50 Long Thới - Nhơn Đức,ngo_quang_duc_15102003@gmail.com,2003-10-15,"Sodium chloride, Celecoxib, Azithromycin",10,3612424.15,2218648,4.4,4,4
2718,Trần Quang An,30,0961441573,Huyện Nhà Bè,Xã Long Thới,9 Chánh Hưng,tran_quang_an_21031994@gmail.com,1994-03-21,Duloxetine,4,1983585.66,1518861,3.6,3,3
2719,Lê Khánh Hải,60,0997075167,Huyện Nhà Bè,Xã Phước Lộc,68 Long Thới - Nhơn Đức,le_khanh_hai_21071964@gmail.com,1964-07-21,"Vitamin D, Cetirizine, Nitroglycerin, Ranitidine",2,2798632.01,1778296,4.3,3,3
2720,Nguyễn Vĩ Văn,76,0943410697,Huyện Nhà Bè,Xã Phước Lộc,41 Liên Ấp 2-3,nguyen_vi_van_18021948@gmail.com,1948-02-18,Duloxetine,5,2199869.71,1547412,3.8,1,1
2721,Lê Văn Hải,29,0908006278,Quận 7,Tân Thuận Tây,12 Hoàng Quốc Việt,le_van_hai_11091995@gmail.com,1995-09-11,Esomeprazole,2,1788199.03,1090569,4.4,2,2
2722,Bùi Hà Mai,37,0968706857,Huyện Nhà Bè,Xã Phước Lộc,55 Phú Xuân,bui_ha_mai_19091987@gmail.com,1987-09-19,"Lithium, Propranolol, Ranitidine, Atenolol",7,2869096.49,2103743,4.4,4,4
2723,Đỗ Đức Hải,69,0937680561,Quận 7,Phú Mỹ,39 Phạm Văn Nghị,do_duc_hai_21081955@gmail.com,1955-08-21,Enalapril,12,2296430.77,1758401,3.5,1,1
2724,Trần Quang An,80,0937735419,Quận 7,Tân Hưng,49 Nguyễn Thị Thập,tran_quang_an_17081944@gmail.com,1944-08-17,Fluoxetine,6,4041176.13,2685364,3.4,2,2
2725,Phạm Bích Như,73,0949902727,Huyện Nhà Bè,Xã Phước Kiển,35 Bờ Tây,pham_bich_nhu_20011951@gmail.com,1951-01-20,"Esomeprazole, Duloxetine, Clopidogrel",7,3548474.94,2680062,3.9,2,2
2726,Đỗ Tâm Như,43,0922848134,Quận 7,Phú Mỹ,85 Đô Đốc Tuyết,do_tam_nhu_22121981@gmail.com,1981-12-22,"Dexamethasone, Trazodone, Isotretinoin, Prednisolone",2,853484.14,613359,3.3,1,1
2727,Đỗ Khánh Lan,52,0956984644,Quận 7,Tân Thuận Tây,88 Hoàng Văn Thái,do_khanh_lan_13021972@gmail.com,1972-02-13,"Hydroxychloroquine, Citalopram",9,2981852.04,2211464,4.6,4,4
2728,Đỗ Phúc Quang,38,0946124657,Huyện Nhà Bè,Xã Phước Kiển,21 Bờ Tây,do_phuc_quang_18061986@gmail.com,1986-06-18,"Amoxicillin, Cảm cúm, Duloxetine, Tramadol",4,1583606.33,1224899,4.1,2,2
2729,Hồ Vĩ Ngọc,66,0947782052,Huyện Nhà Bè,Xã Phước Kiển,16 Nội Bộ Khu Tái Định Cư Khu Vực Cầu Bà Sáu,ho_vi_ngoc_14051958@gmail.com,1958-05-14,"Atorvastatin, Silver sulfadiazine, Ibuprofen",3,342425.89,240350,4.8,1,0
2730,Trần An An,43,0977633337,Huyện Nhà Bè,Xã Hiệp Phước,78 Phạm Hữu Lầu,tran_an_an_21101981@gmail.com,1981-10-21,"Paracetamol, Galantamine",6,2977703.8,2152006,3.6,4,4
2731,Bùi Mai Hải,57,0958066108,Quận 7,Phú Mỹ,86 Ô Đốc Tuyết,bui_mai_hai_16081967@gmail.com,1967-08-16,"Tramadol, Ketorolac, Atomoxetine, Amoxicillin",11,2005469.2,1228679,4.4,2,2
2732,Ngô Hải Văn,33,0921868593,Huyện Nhà Bè,Xã Phước Lộc,36 Bờ Tây,ngo_hai_van_09071991@gmail.com,1991-07-09,"Doxycycline, Isotretinoin",3,3649867.81,2505991,4.2,5,5
2733,Ngô Tú Đức,41,0983092822,Huyện Nhà Bè,Xã Hiệp Phước,6 Liên Ấp 3-4,ngo_tu_duc_19081983@gmail.com,1983-08-19,"Meloxicam, Prednisolone, Diclofenac",12,814820.13,517636,4.3,1,1
2734,Ngô Đức Quang,56,0913406632,Quận 7,Phú Mỹ,89 Bertrand Russell,ngo_duc_quang_24101968@gmail.com,1968-10-24,"Amoxicillin, Galantamine, Ramipril, Olanzapine",8,493614.66,326195,3.6,1,0
2735,Đỗ Minh Như,75,0979512081,Quận 7,Phú Thuận,17 Bertrand Russell,do_minh_nhu_17021949@gmail.com,1949-02-17,"Aspirin, Tamsulosin",5,1087571.48,768958,3.8,1,0
2736,Phạm Minh Mai,45,0914378905,Quận 7,Tân Hưng,33 Phan Khiêm Ích,pham_minh_mai_20081979@gmail.com,1979-08-20,"Simvastatin, Nitroglycerin, Sildenafil, Celecoxib",9,2197152.79,1416845,3.2,2,2
2737,Trần Hà Ngọc,24,0981420473,Huyện Nhà Bè,Xã Hiệp Phước,43 Đào Tông Nguyên,tran_ha_ngoc_12022000@gmail.com,2000-02-12,"Citalopram, Ketorolac, Quetiapine",10,2205238.06,1581409,4.2,3,3
2738,Nguyễn Tâm An,77,0927066131,Huyện Nhà Bè,Xã Phước Lộc,45 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,nguyen_tam_an_15071947@gmail.com,1947-07-15,Fluconazole,8,1968508.52,1502170,3.7,1,1
2739,Đỗ Như Ngọc,74,0995576658,Huyện Nhà Bè,Xã Phước Lộc,57 Phú Xuân,do_nhu_ngoc_16081950@gmail.com,1950-08-16,Fluconazole,12,272102.38,206405,4.5,1,0
2740,Đỗ Phúc Quang,57,0947690057,Quận 7,Tân Kiểng,53 Ô Đốc Tuyết,do_phuc_quang_05111967@gmail.com,1967-11-05,Fexofenadine,4,773113.29,603140,3.2,1,1
2741,Nguyễn Linh Thị,57,0919798371,Huyện Nhà Bè,Xã Hiệp Phước,90 Huỳnh Tấn Phát,nguyen_linh_thi_24051967@gmail.com,1967-05-24,Benzoyl peroxide,2,4064481.22,2766053,3.1,5,5
2742,Nguyễn Linh Thị,68,0914758094,Huyện Nhà Bè,Xã Phước Kiển,69 Đào Xuân Tích,nguyen_linh_thi_24081956@gmail.com,1956-08-24,"Aripiprazole, Isotretinoin",5,3307312.62,2178369,3.8,2,2
2743,Vũ Bích Hải,65,0943352073,Huyện Nhà Bè,Xã Hiệp Phước,19 Vạn Phát Hưng,vu_bich_hai_14011959@gmail.com,1959-01-14,Trazodone,6,2259741.92,1758304,4.1,1,1
2744,Hồ Văn Hải,40,0951020692,Quận 7,Tân Kiểng,42 Phan Khiêm Ích,ho_van_hai_14041984@gmail.com,1984-04-14,"Ranitidine, Venlafaxine",2,1916524.18,1159733,3.9,2,2
2745,Phạm Linh Lan,29,0945316405,Quận 7,Phú Mỹ,91 Nguyễn Văn Cừ,pham_linh_lan_26021995@gmail.com,1995-02-26,Fluconazole,10,3862929.25,2381919,4.5,4,4
2746,Trần Hải Thị,57,0952732004,Huyện Nhà Bè,Xã Phước Kiển,11 Nhơn Đức,tran_hai_thi_14061967@gmail.com,1967-06-14,Ziprasidone,4,88952.47,54531,3.6,1,0
2747,Đỗ Bích Mai,78,0935527706,Quận 7,Tân Kiểng,19 Bùi Văn Ba,do_bich_mai_21111946@gmail.com,1946-11-21,"Benzoyl peroxide, Bupropion, Warfarin",8,2710570.32,2166449,3.1,2,2
2748,Ngô Đức Ngọc,33,0927926300,Quận 7,Tân Quy,23 Ô Đốc Tuyết,ngo_duc_ngoc_08111991@gmail.com,1991-11-08,"Pregabalin, Venlafaxine",3,4187418.49,2612188,4.6,5,5
2749,Vũ An Ngọc,26,0964608575,Huyện Nhà Bè,Xã Phước Lộc,40 Lê Văn Lương,vu_an_ngoc_16121998@gmail.com,1998-12-16,Donepezil,5,2756679.49,1770791,4.2,3,3
2750,Bùi Vĩ Như,40,0916088282,Huyện Nhà Bè,Xã Nhơn Đức,91 Lê Văn Lương,bui_vi_nhu_05021984@gmail.com,1984-02-05,Methadone,10,2735044.45,2066025,3.4,4,4
2751,Nguyễn Bích Lan,48,0934004900,Huyện Nhà Bè,Xã Phước Lộc,96 Huỳnh Tấn Phát,nguyen_bich_lan_02121976@gmail.com,1976-12-02,"Enalapril, Citalopram, Clopidogrel",10,1359707.18,896414,4.7,1,1
2752,Đỗ Tú Đức,69,0927521624,Huyện Nhà Bè,Xã Phước Kiển,72 Đào Sư Tích,do_tu_duc_05011956@gmail.com,1956-01-05,"Rifampin, Sodium chloride",9,1878504.3,1277980,4.6,1,1
2753,Đỗ Tú Đức,49,0904833134,Huyện Nhà Bè,Xã Nhơn Đức,71 Đào Xuân Tích,do_tu_duc_26111975@gmail.com,1975-11-26,"Memantine, Loratadine, Hydroxychloroquine, Ciprofloxacin",1,3375281.56,2573107,3.7,5,5
2754,Ngô Quang Mai,76,0991209792,Quận 7,Bình Thuận,33 Đào Trí Nối dài,ngo_quang_mai_16101948@gmail.com,1948-10-16,Ketorolac,4,3050601.38,1969297,4.0,1,1
2755,Đỗ Ngọc Như,47,0907070185,Quận 7,Phú Mỹ,67 Huỳnh Tấn Phát,do_ngoc_nhu_23021977@gmail.com,1977-02-23,"Lithium, Acetaminophen",8,4390398.76,2921463,4.7,5,5
2756,Ngô Khánh Hải,64,0928465875,Quận 7,Tân Hưng,5 Phan Huy Thực,ngo_khanh_hai_29051960@gmail.com,1960-05-29,"Thuốc ho, Trazodone, Telmisartan",9,3234190.25,2551970,4.6,2,2
2757,Vũ Ngọc Văn,78,0903827300,Huyện Nhà Bè,Xã Phú Xuân,84 Đào Sư Tích,vu_ngoc_van_10011947@gmail.com,1947-01-10,"Lansoprazole, Hydrochlorothiazide, Warfarin, Rivastigmine",5,1006027.86,783151,4.1,1,0
2758,Phạm Văn Như,42,0917852994,Huyện Nhà Bè,Xã Nhơn Đức,61 Huỳnh Tấn Phát,pham_van_nhu_25121982@gmail.com,1982-12-25,"Esomeprazole, Miconazole, Neomycin",12,2324574.33,1629169,4.4,3,3
2759,Trần Mai Mai,60,0907625402,Quận 7,Tân Thuận Đông,94 Phạm Viết Chánh,tran_mai_mai_27091964@gmail.com,1964-09-27,Duloxetine,7,2198299.48,1513635,4.6,3,3
2760,Ngô An Đức,38,0962308000,Quận 7,Tân Phú,20 Nguyễn Phan Chánh,ngo_an_duc_29011986@gmail.com,1986-01-29,"Amoxicillin, Dexamethasone, Telmisartan",12,2690659.83,2072867,4.2,4,4
2761,Hồ Đức Lan,66,0935770878,Huyện Nhà Bè,Xã Long Thới,38 Đào Sư Tích,ho_duc_lan_17071958@gmail.com,1958-07-17,"Lansoprazole, Rifampin, Ketorolac, Amphetamine",6,845995.37,565689,3.6,1,0
2762,Lê Thành Đức,67,0917120706,Quận 7,Tân Thuận Tây,87 Đào Sư Tích,le_thanh_duc_06061957@gmail.com,1957-06-06,"Pregabalin, Clindamycin, Enalapril",9,3126042.12,2215617,4.1,2,2
2763,Lê Như Thị,72,0935092421,Huyện Nhà Bè,Xã Phước Kiển,86 Nội Bộ Khu Tái Định Cư Phước Kiến Giai Đoạn I,le_nhu_thi_20041952@gmail.com,1952-04-20,"Sildenafil, Metformin",4,1261004.07,1002517,3.6,1,1
2764,Nguyễn Phúc Lan,44,0937452154,Huyện Nhà Bè,Xã Phú Xuân,76 Chánh Hưng Nối Dài,nguyen_phuc_lan_03021980@gmail.com,1980-02-03,"Rifampin, Fentanyl, Carvedilol",8,1533588.72,1100684,3.1,2,2
2765,Đỗ Văn Thị,50,0909672339,Quận 7,Tân Hưng,47 Đường U,do_van_thi_01041974@gmail.com,1974-04-01,Ziprasidone,2,2783961.91,2080210,4.7,4,4
2766,Ngô Quang Thị,80,0994410577,Quận 7,Tân Phú,53 Cầu Tân Thuận 22,ngo_quang_thi_08031944@gmail.com,1944-03-08,Bupropion,11,2121965.13,1469506,3.2,1,1
2767,Vũ Mai An,53,0913650576,Quận 7,Phú Thuận,15 Phan Huy Thực,vu_mai_an_30041971@gmail.com,1971-04-30,"Silver sulfadiazine, Celecoxib, Citalopram, Amoxicillin",7,4198056.79,2808584,4.9,5,5
2768,Bùi Mai Hải,57,0951942178,Quận 7,Tân Hưng,27 Đường D4,bui_mai_hai_10121967@gmail.com,1967-12-10,"Acetaminophen, Citalopram, Citalopram",8,3073254.35,2274291,4.5,4,4
2769,Hồ Quang Thị,28,0912430362,Huyện Nhà Bè,Xã Hiệp Phước,86 Long Thới,ho_quang_thi_25121996@gmail.com,1996-12-25,"Thuốc ho, Miconazole, Lansoprazole, Benzoyl peroxide",11,1869473.34,1235088,4.8,2,2
2770,Bùi Khánh An,42,0928862806,Quận 7,Tân Thuận Đông,5 Đường D,bui_khanh_an_23091982@gmail.com,1982-09-23,"Fentanyl, Thuốc đau dạ dày, Citalopram",1,984637.18,624629,3.8,1,1
2771,Bùi Đức Văn,31,0951705489,Quận 7,Tân Thuận Đông,83 Bùi Văn Ba,bui_duc_van_25081993@gmail.com,1993-08-25,Cetirizine,7,627293.55,434433,4.6,1,0
2772,Trần Mai Mai,39,0908962140,Quận 7,Tân Phú,10 Nguyễn Tri Phương,tran_mai_mai_09021985@gmail.com,1985-02-09,Rifampin,2,925800.95,704294,4.6,1,1
2773,Đỗ Tú Như,66,0998077449,Huyện Nhà Bè,Xã Phước Kiển,34 Nguyễn Lương Bằng,do_tu_nhu_31031958@gmail.com,1958-03-31,"Atorvastatin, Esomeprazole, Hydrochlorothiazide, Valacyclovir",6,1111588.68,861124,3.4,1,0
2774,Hoàng Thành Quang,53,0923969428,Quận 7,Tân Thuận Tây,19 Phú Thuận,hoang_thanh_quang_20041971@gmail.com,1971-04-20,"Dexamethasone, Finasteride",2,290102.35,229529,4.6,1,0
2775,Đỗ Khánh Như,60,0988574845,Quận 7,Tân Thuận Đông,25 Phan Văn Chương,do_khanh_nhu_27031964@gmail.com,1964-03-27,"Fluoxetine, Prednisolone",3,3174250.35,2439740,4.1,4,4
2776,Hồ Hà Lan,74,0992009783,Huyện Nhà Bè,Xã Hiệp Phước,63 Chánh Hưng,ho_ha_lan_11111950@gmail.com,1950-11-11,"Carvedilol, Metformin, Cảm cúm, Clindamycin",1,4224891.2,2684123,3.5,2,2
2777,Vũ Mai Ngọc,72,0933618745,Quận 7,Phú Thuận,68 Chuyên Dùng,vu_mai_ngoc_08071952@gmail.com,1952-07-08,"Trazodone, Montelukast, Clindamycin, Metronidazole",11,349056.39,235514,4.2,1,0
2778,Phạm Đức Hải,53,0926218024,Quận 7,Tân Hưng,60 Phạm Thiều,pham_duc_hai_18051971@gmail.com,1971-05-18,Nystatin,12,1654529.48,1171183,3.6,2,2
2779,Bùi Bích Hải,19,0956558604,Huyện Nhà Bè,Xã Phước Kiển,78 Chánh Hưng Nối Dài,bui_bich_hai_20042005@gmail.com,2005-04-20,"Montelukast, Meloxicam, Tretinoin",6,291491.1,216341,3.2,1,0
2780,Hoàng Phúc Văn,20,0908564841,Huyện Nhà Bè,Xã Phước Kiển,5 Phú Xuân,hoang_phuc_van_17042004@gmail.com,2004-04-17,"Atorvastatin, Amphetamine, Valacyclovir, Duloxetine",6,1206183.69,822202,3.7,1,1
2781,Hồ Ngọc Hải,46,0908839291,Huyện Nhà Bè,Xã Nhơn Đức,71 Nội Bộ Khu Tái Định Cư Phước Kiến Giai Đoạn I,ho_ngoc_hai_26101978@gmail.com,1978-10-26,"Prednisone, Simvastatin, Simvastatin, Neomycin",8,505932.88,352712,3.2,1,0
2782,Phạm Văn Như,54,0993775048,Quận 7,Tân Phong,28 Nguyễn Văn Quỳ,pham_van_nhu_24091970@gmail.com,1970-09-24,Atorvastatin,5,3311613.57,2192476,3.9,4,4
2783,Đỗ Mai An,54,0955389640,Huyện Nhà Bè,Xã Phước Kiển,99 Nguyễn Lương Bằng,do_mai_an_11071970@gmail.com,1970-07-11,"Miconazole, Oxycodone, Ciprofloxacin, Omeprazole",7,115324.93,87326,4.3,1,0
2784,Nguyễn Hà Lan,70,0915743650,Huyện Nhà Bè,Xã Long Thới,6 Bà Cả,nguyen_ha_lan_29081954@gmail.com,1954-08-29,Citalopram,9,4105121.65,2719340,4.1,2,2
2785,Lê Tâm Mai,60,0933561539,Huyện Nhà Bè,Xã Phước Lộc,71 Đặng Nhữ Lâm,le_tam_mai_15031964@gmail.com,1964-03-15,"Citalopram, Levofloxacin",12,1486519.03,1167247,4.2,2,2
2786,Đỗ Tú An,30,0924392338,Quận 7,Phú Thuận,8 Lâm Văn Bền,do_tu_an_22021994@gmail.com,1994-02-22,"Diclofenac, Metformin, Atomoxetine",8,126800.62,91849,3.8,1,0
2787,Phạm Mai Hải,63,0903531237,Quận 7,Bình Thuận,8 Đào Trí,pham_mai_hai_15041961@gmail.com,1961-04-15,"Finasteride, Neomycin",12,1394196.23,1022400,3.3,1,1
2788,Nguyễn Vĩ Đức,23,0954017309,Huyện Nhà Bè,Xã Long Thới,53 Phạm Hữu Lầu,nguyen_vi_duc_04032001@gmail.com,2001-03-04,"Hydroxychloroquine, Telmisartan",8,933428.86,620334,4.3,1,1
2789,Phạm Như Đức,39,0943805186,Quận 7,Phú Thuận,46 Phạm Thiều,pham_nhu_duc_15121985@gmail.com,1985-12-15,"Tretinoin, Gabapentin, Atenolol",5,2544366.47,1671995,3.3,3,3
2790,Hồ Bảo An,41,0963334225,Huyện Nhà Bè,Xã Hiệp Phước,6 Nhơn Đức,ho_bao_an_06051983@gmail.com,1983-05-06,"Vitamin D, Vitamin C",10,2321233.0,1622186,3.8,3,3
2791,Bùi Khánh An,52,0996551058,Quận 7,Tân Phong,49 Nguyễn Văn Cừ,bui_khanh_an_21091972@gmail.com,1972-09-21,Hydroxychloroquine,11,441727.05,310594,4.9,1,0
2792,Đỗ Hà Quang,79,0934613482,Huyện Nhà Bè,Xã Phú Xuân,70 Lê Văn Lương,do_ha_quang_15121945@gmail.com,1945-12-15,Warfarin,9,2124749.9,1551821,4.5,1,1
2793,Nguyễn Phúc Lan,31,0955862165,Quận 7,Tân Phú,23 Bùi Văn Cấm,nguyen_phuc_lan_29041993@gmail.com,1993-04-29,"Amoxicillin, Telmisartan, Naproxen",8,2489691.5,1844566,4.7,3,3
2794,Trần Linh Như,53,0903858984,Huyện Nhà Bè,Xã Long Thới,57 Bờ Tây,tran_linh_nhu_11021971@gmail.com,1971-02-11,"Methylphenidate, Levothyroxine",6,1950326.51,1524918,4.0,3,3
